"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"46138",46138,"7198",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46139",46139,"7199",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46140",46140,"7200",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46141",46141,"7201",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46142",46142,"7202",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46143",46143,"7203",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46144",46144,"7204",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46145",46145,"7205",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46146",46146,"7206",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46147",46147,"7207",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46148",46148,"7208",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46149",46149,"7209",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46150",46150,"7210",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46152",46152,"7211",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"46153",46153,"7212",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"46154",46154,"7213",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46155",46155,"7214",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46156",46156,"7215",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46157",46157,"7216",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46164",46164,"7217",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46165",46165,"7218",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46166",46166,"7219",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46167",46167,"7220",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46168",46168,"7221",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46169",46169,"7222",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46265",46265,"7223",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46266",46266,"7224",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46267",46267,"7225",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46268",46268,"7226",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46269",46269,"7227",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46270",46270,"7228",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46271",46271,"7229",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46275",46275,"7230",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46279",46279,"7231",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46280",46280,"7232",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46281",46281,"7233",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46282",46282,"7234",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46283",46283,"7235",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46284",46284,"7236",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46285",46285,"7237",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46286",46286,"7238",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46287",46287,"7239",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46288",46288,"7240",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46289",46289,"7241",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46290",46290,"7242",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46291",46291,"7243",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46292",46292,"7244",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46293",46293,"7245",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46294",46294,"7246",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46295",46295,"7247",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46296",46296,"7248",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46297",46297,"7249",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46298",46298,"7250",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46299",46299,"7251",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46300",46300,"7252",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46301",46301,"7253",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46302",46302,"7254",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46303",46303,"7255",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46304",46304,"7256",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46305",46305,"7257",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46306",46306,"7258",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46307",46307,"7259",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46308",46308,"7260",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46309",46309,"7261",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46310",46310,"7262",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46311",46311,"7263",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46312",46312,"7264",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46313",46313,"7265",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46314",46314,"7266",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46487",46487,"7267",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46488",46488,"7268",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46489",46489,"7269",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46490",46490,"7270",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46491",46491,"7271",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46492",46492,"7272",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46493",46493,"7273",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46494",46494,"7274",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46495",46495,"7275",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46496",46496,"7276",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46497",46497,"7277",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46498",46498,"7278",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46499",46499,"7279",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46500",46500,"7280",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46501",46501,"7281",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46502",46502,"7282",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46503",46503,"7283",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46504",46504,"7284",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46505",46505,"7285",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46506",46506,"7286",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46507",46507,"7287",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46509",46509,"7288",1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,NA,NA,NA,2,2,2,2
"46510",46510,"7289",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"46513",46513,"7290",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46514",46514,"7291",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46515",46515,"7292",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46516",46516,"7293",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46517",46517,"7294",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46527",46527,"7295",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46528",46528,"7296",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46529",46529,"7297",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46530",46530,"7298",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46625",46625,"7299",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46626",46626,"7300",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46627",46627,"7301",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46628",46628,"7302",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46629",46629,"7303",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46630",46630,"7304",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46631",46631,"7305",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46632",46632,"7306",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46633",46633,"7307",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46634",46634,"7308",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46635",46635,"7309",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46636",46636,"7310",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46638",46638,"7311",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46639",46639,"7312",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46640",46640,"7313",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46641",46641,"7314",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46642",46642,"7315",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46643",46643,"7316",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46644",46644,"7317",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46645",46645,"7318",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46646",46646,"7319",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46647",46647,"7320",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46648",46648,"7321",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46649",46649,"7322",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46650",46650,"7323",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46651",46651,"7324",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46652",46652,"7325",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46653",46653,"7326",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46654",46654,"7327",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46655",46655,"7328",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46656",46656,"7329",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46657",46657,"7330",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46658",46658,"7331",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46659",46659,"7332",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46660",46660,"7333",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46661",46661,"7334",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46662",46662,"7335",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46663",46663,"7336",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46664",46664,"7337",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46665",46665,"7338",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46666",46666,"7339",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46667",46667,"7340",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46668",46668,"7341",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46669",46669,"7342",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46670",46670,"7343",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46671",46671,"7344",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46672",46672,"7345",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46673",46673,"7346",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46674",46674,"7347",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46675",46675,"7348",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46848",46848,"7349",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46849",46849,"7350",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46850",46850,"7351",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46851",46851,"7352",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46855",46855,"7353",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46856",46856,"7354",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46857",46857,"7355",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46858",46858,"7356",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46859",46859,"7357",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46860",46860,"7358",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46861",46861,"7359",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46862",46862,"7360",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46863",46863,"7361",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46864",46864,"7362",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"46865",46865,"7363",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46866",46866,"7364",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46867",46867,"7365",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"46868",46868,"7366",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"46869",46869,"7367",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"46871",46871,"7368",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"46872",46872,"7369",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"46873",46873,"7370",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"46874",46874,"7371",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"46875",46875,"7372",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46876",46876,"7373",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46877",46877,"7374",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"46878",46878,"7375",0.578045478430609,0.578045478430609,0.578045478430609,0.578045478430609,0.578045478430609,0.578045478430609,0.578045478430609,NA,NA,NA,2,2,2,2
"46889",46889,"7376",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46890",46890,"7377",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46891",46891,"7378",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46892",46892,"7379",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"46986",46986,"7380",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46987",46987,"7381",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46988",46988,"7382",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46989",46989,"7383",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"46990",46990,"7384",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46991",46991,"7385",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46992",46992,"7386",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46994",46994,"7387",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46995",46995,"7388",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46996",46996,"7389",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46997",46997,"7390",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46999",46999,"7391",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47000",47000,"7392",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47001",47001,"7393",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47002",47002,"7394",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47003",47003,"7395",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47004",47004,"7396",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47005",47005,"7397",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47006",47006,"7398",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47007",47007,"7399",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47008",47008,"7400",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47009",47009,"7401",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47010",47010,"7402",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47011",47011,"7403",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47012",47012,"7404",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47013",47013,"7405",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47014",47014,"7406",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47015",47015,"7407",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47016",47016,"7408",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47017",47017,"7409",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47018",47018,"7410",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47019",47019,"7411",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47020",47020,"7412",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47021",47021,"7413",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47022",47022,"7414",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47023",47023,"7415",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47024",47024,"7416",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47025",47025,"7417",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47026",47026,"7418",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47027",47027,"7419",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47028",47028,"7420",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47029",47029,"7421",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47030",47030,"7422",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47031",47031,"7423",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47032",47032,"7424",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47033",47033,"7425",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47034",47034,"7426",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47035",47035,"7427",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47036",47036,"7428",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47037",47037,"7429",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47038",47038,"7430",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47225",47225,"7431",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"47226",47226,"7432",1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,NA,NA,NA,2,2,2,2
"47227",47227,"7433",1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,1.11934588907407,NA,NA,NA,2,2,2,2
"47228",47228,"7434",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"47229",47229,"7435",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"47230",47230,"7436",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"47231",47231,"7437",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"47232",47232,"7438",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"47233",47233,"7439",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"47234",47234,"7440",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"47235",47235,"7441",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"47236",47236,"7442",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
